timestamp,x,y,z
,-3.0844586,19.753456,-23.96976
,1.586498,31.076698,-19.250946
,5.43908,30.51197,7.181117
,-1.3687434,17.348583,37.391582
3003136,-2.060294,8.406286,48.710037
,17.1739,13.902796,39.995068
,66.78846,10.880553,35.721333
,78.32227,-9.126552,43.579643
,53.268528,-0.27039862,29.68881
,25.312181,10.193789,24.658918
,12.713521,29.114513,10.985841
,-0.6939433,-15.812337,27.45144
3003174,-8.418251,-9.01887,24.862314
,-10.964305,-1.4381378,7.6908064
,-14.211481,-5.963127,11.485959
,-18.166958,-11.61039,10.447436
,-21.294489,-15.616118,-4.886318
,-21.909466,-16.171272,-13.022206
,-16.293312,-11.966933,-20.722584
,-8.789151,-9.382592,-17.980312
3003212,-2.3450499,-4.6230984,-15.27154
,3.6061125,14.4077,-15.051392
,5.771694,18.13585,-12.335442
,6.2670264,12.7542,-6.276598
,6.190453,10.512045,-4.4364514
,6.3053126,12.66327,-4.0799084
,5.9009113,12.641733,-4.225876
,4.7451367,9.487881,-4.5106316
3003251,2.3594074,6.089951,-4.8887115
,1.3519931,5.491724,-6.1832747
,1.8090385,5.75973,-6.214382
,2.7781663,3.6898644,-5.6352987
,6.1282377,2.9576344,0.10050214
,7.3294773,1.4955676,10.631691
,8.128709,6.9083257,30.102783
,11.753964,15.898481,42.407116
3003290,5.7142644,41.73471,38.396603
,-33.058025,33.3715,19.760635
,-60.164886,20.79437,-29.20305
,-28.028133,9.559668,-39.995068
,7.9516335,-7.659699,-19.786957
,13.826223,-7.0519004,-11.217953
,17.269617,10.24404,-9.885103
,27.01354,27.439478,-9.325163
3003328,44.469803,30.720154,-14.529737
,57.314934,16.848465,-20.033426
,56.647312,10.3924,-21.416527
,41.095802,9.897068,-27.544765
,29.94246,12.464658,-39.90653
,18.825008,12.967169,-36.434418
,5.001178,10.794409,-30.217644
,-6.214382,16.207167,-10.760908
3003367,-11.416565,28.250673,34.802456
,-9.710421,28.62636,37.81513
,-19.253338,28.90633,41.03598
,-12.995884,32.335365,42.60812
,-30.736904,16.836502,25.19493
,-78.40124,-29.337053,43.33796
,-59.77963,-6.798252,39.597843
,-32.112827,12.785308,12.706342
3003405,-22.143972,28.212387,3.75208
,-10.502474,-3.175389,16.738392
,-3.072494,-7.054293,8.703007
,-1.14381,-3.9506912,2.9791706
,8.793938,-11.351956,6.7264647
,14.024835,-19.669704,10.660405
,19.365805,-21.954931,5.673585
,18.494787,-17.836737,-2.1990826
3003443,14.716385,-14.271304,-3.988978
,7.7769513,0.028714897,-6.2933483
,2.184725,7.817631,-6.6666417
,-2.2780485,11.51946,-5.185432
,-4.5656686,14.6398115,-5.798016
,-6.24549,15.257182,-6.3794928
,-6.6163907,13.620433,-6.716893
,-8.336892,12.026756,-5.984663
3003482,-8.272284,10.780051,-6.463245
,-7.839167,9.583597,-6.2550616
,-5.697514,6.8843966,-4.551311
,-3.1394954,5.1184306,-3.6252558
,-0.84708947,3.491253,-2.3833365
,0.6676214,1.4883888,-2.4288018
,0.6867646,-0.78008807,-3.4481807
,-0.55754757,-3.5295393,-4.848032
3003520,-3.2998202,-5.89134,-0.5934412
,-3.1036017,-8.552254,-3.3404996
,0.87819725,-4.3670573,12.32587
,3.0772798,6.326849,13.199281
